A2WUPNIT08SEE2:3K4J6M3CXJJW1DG0EC8O1071LJDGAY,6,1621706321262,"{""phase"": ""TEST"", ""word"": ""SHIP"", ""color"": ""red"", ""relation"": ""unrelated"", ""response"": ""red"", ""hit"": true, ""rt"": 837}"
A2WUPNIT08SEE2:3K4J6M3CXJJW1DG0EC8O1071LJDGAY,7,1621706321736,"{""phase"": ""TEST"", ""word"": ""RED"", ""color"": ""red"", ""relation"": ""congruent"", ""response"": ""red"", ""hit"": true, ""rt"": 473}"
A2WUPNIT08SEE2:3K4J6M3CXJJW1DG0EC8O1071LJDGAY,8,1621706322268,"{""phase"": ""TEST"", ""word"": ""GREEN"", ""color"": ""red"", ""relation"": ""incongruent"", ""response"": ""red"", ""hit"": true, ""rt"": 532}"
A2WUPNIT08SEE2:3K4J6M3CXJJW1DG0EC8O1071LJDGAY,9,1621706322964,"{""phase"": ""TEST"", ""word"": ""ZAMBONI"", ""color"": ""blue"", ""relation"": ""unrelated"", ""response"": ""blue"", ""hit"": true, ""rt"": 695}"
A2WUPNIT08SEE2:3K4J6M3CXJJW1DG0EC8O1071LJDGAY,10,1621706323628,"{""phase"": ""TEST"", ""word"": ""RED"", ""color"": ""blue"", ""relation"": ""incongruent"", ""response"": ""blue"", ""hit"": true, ""rt"": 664}"
A2WUPNIT08SEE2:3K4J6M3CXJJW1DG0EC8O1071LJDGAY,11,1621706324121,"{""phase"": ""TEST"", ""word"": ""BLUE"", ""color"": ""blue"", ""relation"": ""congruent"", ""response"": ""blue"", ""hit"": true, ""rt"": 493}"
A2WUPNIT08SEE2:3K4J6M3CXJJW1DG0EC8O1071LJDGAY,12,1621706324830,"{""phase"": ""TEST"", ""word"": ""MONKEY"", ""color"": ""green"", ""relation"": ""unrelated"", ""response"": ""green"", ""hit"": true, ""rt"": 709}"
A2WUPNIT08SEE2:3K4J6M3CXJJW1DG0EC8O1071LJDGAY,13,1621706325394,"{""phase"": ""TEST"", ""word"": ""GREEN"", ""color"": ""green"", ""relation"": ""congruent"", ""response"": ""green"", ""hit"": true, ""rt"": 564}"
A2WUPNIT08SEE2:3K4J6M3CXJJW1DG0EC8O1071LJDGAY,14,1621706325395,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
A2WUPNIT08SEE2:3K4J6M3CXJJW1DG0EC8O1071LJDGAY,15,1621706327134,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
